ogs	type	total	musDom	gloMor	7	droMel	droYak	13	12	droAna	11	droPse	10	droWil	9	8	droMoj	droVir	6	anoGam	anoSte	4	anoDar	3	aedAeg	culQui	5	2	1
sim.986.00114	dup	0	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.986.00114	loss	0	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.986.00114	total	0	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.280.007	dup	7	NP	NP	NP	0	0	NP	NP	NP	NP	2	NP	1	1	0	0	1	0	NP	NP	2	NP	NP	NP	NP	0	NP	NP
sim.280.007	loss	4	NP	NP	NP	0	0	NP	NP	3	NP	0	NP	0	0	0	1	0	0	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.280.007	total	11	NP	NP	NP	0	0	NP	NP	3	NP	2	NP	1	1	0	1	1	0	NP	NP	2	NP	NP	NP	NP	0	NP	NP
sim.844.00114	dup	1	0	NP	0	0	0	NP	0	0	0	0	0	1	0	0	0	0	0	NP	0	0	0	NP	0	0	0	0	0
sim.844.00114	loss	2	0	1	0	0	0	NP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NP	0	0	0	0	0
sim.844.00114	total	3	0	1	0	0	0	NP	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	NP	0	0	0	0	0
sim.125.002	dup	0	0	0	0	0	0	NP	NP	0	NP	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.125.002	loss	0	0	0	0	0	0	NP	NP	0	NP	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.125.002	total	0	0	0	0	0	0	NP	NP	0	NP	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.151.002	dup	1	0	0	0	0	0	NP	NP	0	NP	NP	0	0	0	0	0	0	NP	NP	NP	0	1	0	0	NP	0	0	0
sim.151.002	loss	3	0	0	0	0	0	1	NP	0	NP	1	0	0	0	0	0	0	NP	NP	NP	0	0	0	0	1	0	0	0
sim.151.002	total	4	0	0	0	0	0	1	NP	0	NP	1	0	0	0	0	0	0	NP	NP	NP	0	1	0	0	1	0	0	0
sim.935.002	dup	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
sim.935.002	loss	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sim.935.002	total	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
sim.305.057	dup	149	NP	NP	6	11	10	1	1	16	2	8	2	6	NP	7	6	NP	0	4	0	1	5	NP	38	24	1	NP	0
sim.305.057	loss	23	NP	NP	1	6	2	0	2	2	0	0	0	1	1	1	0	1	0	0	2	0	1	1	2	0	0	NP	0
sim.305.057	total	172	NP	NP	7	17	12	1	3	18	2	8	2	7	1	8	6	1	0	4	2	1	6	1	40	24	1	NP	0
sim.543.014	dup	21	NP	NP	NP	NP	NP	4	3	NP	0	NP	3	NP	NP	NP	NP	NP	NP	1	4	NP	3	NP	3	0	NP	NP	NP
sim.543.014	loss	12	NP	NP	NP	NP	NP	1	2	NP	0	NP	0	NP	NP	NP	NP	NP	NP	4	1	NP	2	NP	0	2	NP	NP	NP
sim.543.014	total	33	NP	NP	NP	NP	NP	5	5	NP	0	NP	3	NP	NP	NP	NP	NP	NP	5	5	NP	5	NP	3	2	NP	NP	NP
sim.419.009	dup	6	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	0	5	NP	NP	NP
sim.419.009	loss	2	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	0	0	NP	NP	NP
sim.419.009	total	8	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	1	NP	1	NP	0	5	NP	NP	NP
sim.92.057	dup	98	25	22	NP	NP	NP	NP	NP	3	NP	12	NP	8	1	NP	9	3	0	NP	NP	1	NP	8	NP	NP	1	5	NP
sim.92.057	loss	20	1	5	2	NP	NP	NP	NP	0	NP	0	NP	1	1	1	1	1	3	NP	NP	1	NP	2	NP	NP	1	0	NP
sim.92.057	total	118	26	27	2	NP	NP	NP	NP	3	NP	12	NP	9	2	1	10	4	3	NP	NP	2	NP	10	NP	NP	2	5	NP
sim.882.341	dup	1986	209	88	6	162	180	NP	NP	157	NP	224	NP	360	15	41	161	343	3	NP	NP	13	NP	6	NP	NP	6	12	NP
sim.882.341	loss	134	4	5	6	20	19	NP	NP	11	NP	12	NP	9	10	3	9	10	7	NP	NP	3	NP	4	NP	NP	2	0	NP
sim.882.341	total	2120	213	93	12	182	199	NP	NP	168	NP	236	NP	369	25	44	170	353	10	NP	NP	16	NP	10	NP	NP	8	12	NP
sim.565.057	dup	15	NP	NP	0	0	3	NP	NP	0	NP	1	NP	6	NP	0	4	NP	NP	NP	NP	1	NP	NP	NP	NP	0	NP	NP
sim.565.057	loss	5	NP	NP	1	0	0	NP	NP	0	NP	1	NP	1	1	0	0	1	NP	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.565.057	total	20	NP	NP	1	0	3	NP	NP	0	NP	2	NP	7	1	0	4	1	NP	NP	NP	1	NP	NP	NP	NP	0	NP	NP
sim.294.005	dup	2	NP	NP	NP	NP	NP	0	0	NP	1	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	1	NP	NP	NP
sim.294.005	loss	0	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.294.005	total	2	NP	NP	NP	NP	NP	0	0	NP	1	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	1	NP	NP	NP
sim.532.00057	dup	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sim.532.00057	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.532.00057	total	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sim.643.00057	dup	0	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0	NP	0	0	0	0	0	0	0	0	0	0	0
sim.643.00057	loss	1	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sim.643.00057	total	1	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sim.894.114	dup	317	56	59	1	6	8	NP	NP	22	NP	52	NP	11	2	2	33	48	2	NP	NP	2	NP	4	NP	NP	2	7	NP
sim.894.114	loss	40	2	4	1	2	3	NP	NP	4	NP	4	NP	4	3	3	2	1	1	NP	NP	2	NP	2	NP	NP	2	0	NP
sim.894.114	total	357	58	63	2	8	11	NP	NP	26	NP	56	NP	15	5	5	35	49	3	NP	NP	4	NP	6	NP	NP	4	7	NP
sim.412.002	dup	2	NP	NP	NP	NP	NP	0	0	NP	0	NP	1	NP	NP	NP	NP	NP	NP	0	0	NP	1	NP	0	0	NP	NP	NP
sim.412.002	loss	1	NP	NP	NP	NP	NP	0	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.412.002	total	3	NP	NP	NP	NP	NP	0	1	NP	0	NP	1	NP	NP	NP	NP	NP	NP	0	0	NP	1	NP	0	0	NP	NP	NP
sim.491.009	dup	23	NP	NP	0	1	0	1	3	2	0	NP	3	0	0	0	0	0	NP	0	2	0	2	NP	4	5	0	NP	0
sim.491.009	loss	13	NP	NP	0	0	0	0	2	0	0	1	0	0	0	0	0	0	NP	3	1	0	2	1	2	1	0	NP	0
sim.491.009	total	36	NP	NP	0	1	0	1	5	2	0	1	3	0	0	0	0	0	NP	3	3	0	4	1	6	6	0	NP	0
sim.20.057	dup	34	10	0	1	0	1	NP	NP	3	NP	1	NP	0	4	1	3	7	0	NP	NP	2	NP	0	NP	NP	0	1	NP
sim.20.057	loss	14	0	0	1	0	1	NP	NP	0	NP	1	NP	2	2	2	2	1	0	NP	NP	0	NP	1	NP	NP	1	0	NP
sim.20.057	total	48	10	0	2	0	2	NP	NP	3	NP	2	NP	2	6	3	5	8	0	NP	NP	2	NP	1	NP	NP	1	1	NP
sim.961.00057	dup	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
sim.961.00057	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.961.00057	total	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
sim.544.009	dup	4	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	0	NP	NP	NP	NP	NP	NP	NP	NP
sim.544.009	loss	0	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP
sim.544.009	total	4	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	0	NP	NP	NP	NP	NP	NP	NP	NP
sim.524.057	dup	188	2	2	5	30	11	NP	NP	18	NP	18	NP	21	3	17	35	9	0	NP	NP	7	NP	0	NP	NP	4	6	NP
sim.524.057	loss	63	0	1	1	4	11	NP	NP	6	NP	7	NP	8	6	1	1	5	3	NP	NP	0	NP	5	NP	NP	4	0	NP
sim.524.057	total	251	2	3	6	34	22	NP	NP	24	NP	25	NP	29	9	18	36	14	3	NP	NP	7	NP	5	NP	NP	8	6	NP
sim.872.023	dup	26	NP	NP	NP	NP	NP	0	6	NP	1	NP	1	NP	NP	NP	NP	NP	NP	0	2	NP	8	NP	3	5	NP	NP	NP
sim.872.023	loss	8	NP	NP	NP	NP	NP	4	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	3	0	NP	0	NP	0	1	NP	NP	NP
sim.872.023	total	34	NP	NP	NP	NP	NP	4	6	NP	1	NP	1	NP	NP	NP	NP	NP	NP	3	2	NP	8	NP	3	6	NP	NP	NP
sim.119.023	dup	26	6	11	NP	0	0	NP	NP	NP	NP	0	NP	2	NP	0	NP	NP	0	NP	NP	NP	NP	5	NP	NP	0	2	NP
sim.119.023	loss	9	2	2	NP	0	0	NP	NP	1	NP	0	NP	0	2	0	NP	NP	1	NP	NP	1	NP	0	NP	NP	0	0	NP
sim.119.023	total	35	8	13	NP	0	0	NP	NP	1	NP	0	NP	2	2	0	NP	NP	1	NP	NP	1	NP	5	NP	NP	0	2	NP
sim.215.023	dup	63	15	3	1	3	1	NP	NP	2	NP	6	NP	5	3	2	4	4	2	NP	NP	4	NP	5	NP	NP	1	2	NP
sim.215.023	loss	23	0	2	2	2	1	NP	NP	2	NP	2	NP	3	2	1	2	1	2	NP	NP	1	NP	0	NP	NP	0	0	NP
sim.215.023	total	86	15	5	3	5	2	NP	NP	4	NP	8	NP	8	5	3	6	5	4	NP	NP	5	NP	5	NP	NP	1	2	NP
sim.873.005	dup	6	NP	NP	NP	NP	NP	NP	0	NP	1	NP	3	NP	NP	NP	NP	NP	NP	0	NP	NP	0	NP	0	2	NP	NP	NP
sim.873.005	loss	6	NP	NP	NP	NP	NP	1	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	2	NP	1	NP	1	0	NP	NP	NP
sim.873.005	total	12	NP	NP	NP	NP	NP	1	1	NP	1	NP	3	NP	NP	NP	NP	NP	NP	0	2	NP	1	NP	1	2	NP	NP	NP
sim.341.057	dup	101	NP	6	NP	0	1	8	4	3	1	1	2	NP	NP	0	4	4	0	9	23	2	17	NP	10	6	NP	0	0
sim.341.057	loss	23	1	0	NP	0	0	1	0	1	1	1	0	2	NP	1	1	2	0	5	4	0	2	NP	0	0	1	0	0
sim.341.057	total	124	1	6	NP	0	1	9	4	4	2	2	2	2	NP	1	5	6	0	14	27	2	19	NP	10	6	1	0	0
sim.676.341	dup	334	NP	NP	NP	NP	NP	NP	NP	NP	7	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	220	107	NP	NP	NP
sim.676.341	loss	4	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	3	NP	NP	NP
sim.676.341	total	338	NP	NP	NP	NP	NP	NP	NP	NP	7	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	221	110	NP	NP	NP
sim.715.341	dup	1167	NP	NP	NP	NP	NP	6	0	NP	8	NP	4	NP	NP	NP	NP	NP	NP	74	47	NP	93	NP	517	418	NP	NP	NP
sim.715.341	loss	15	NP	NP	NP	NP	NP	0	3	NP	1	NP	0	NP	NP	NP	NP	NP	NP	1	3	NP	1	NP	2	4	NP	NP	NP
sim.715.341	total	1182	NP	NP	NP	NP	NP	6	3	NP	9	NP	4	NP	NP	NP	NP	NP	NP	75	50	NP	94	NP	519	422	NP	NP	NP
sim.374.009	dup	8	0	NP	0	1	0	NP	NP	1	NP	1	NP	1	0	0	1	1	0	NP	NP	1	NP	NP	NP	NP	0	1	NP
sim.374.009	loss	4	0	1	0	0	1	NP	NP	1	NP	0	NP	0	0	0	0	0	0	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.374.009	total	12	0	1	0	1	1	NP	NP	2	NP	1	NP	1	0	0	1	1	0	NP	NP	1	NP	1	NP	NP	0	1	NP
sim.798.007	dup	7	NP	NP	NP	NP	NP	1	1	NP	2	NP	1	NP	NP	NP	NP	NP	NP	1	0	NP	0	NP	0	1	NP	NP	NP
sim.798.007	loss	5	NP	NP	NP	NP	NP	0	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	1	1	NP	NP	NP
sim.798.007	total	12	NP	NP	NP	NP	NP	1	2	NP	2	NP	1	NP	NP	NP	NP	NP	NP	1	1	NP	1	NP	1	2	NP	NP	NP
sim.822.00114	dup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.822.00114	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.822.00114	total	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.320.014	dup	35	10	8	0	0	2	NP	NP	0	NP	NP	NP	3	0	0	1	2	NP	NP	NP	1	NP	5	NP	NP	NP	3	NP
sim.320.014	loss	9	0	2	0	0	0	NP	NP	0	NP	1	NP	1	1	0	0	0	1	NP	NP	3	NP	0	NP	NP	NP	0	NP
sim.320.014	total	44	10	10	0	0	2	NP	NP	0	NP	1	NP	4	1	0	1	2	1	NP	NP	4	NP	5	NP	NP	NP	3	NP
sim.588.00114	dup	1	NP	NP	NP	NP	NP	0	0	NP	0	NP	1	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.588.00114	loss	0	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.588.00114	total	1	NP	NP	NP	NP	NP	0	0	NP	0	NP	1	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.213.005	dup	2	0	0	0	1	0	NP	NP	0	NP	0	NP	NP	0	0	0	0	0	NP	NP	0	NP	1	NP	NP	NP	0	NP
sim.213.005	loss	2	0	1	0	0	0	NP	NP	0	NP	0	NP	1	0	0	0	0	0	NP	NP	0	NP	0	NP	NP	NP	0	NP
sim.213.005	total	4	0	1	0	1	0	NP	NP	0	NP	0	NP	1	0	0	0	0	0	NP	NP	0	NP	1	NP	NP	NP	0	NP
sim.967.00057	dup	0	0	0	0	0	0	NP	NP	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.967.00057	loss	1	0	0	0	0	0	NP	1	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.967.00057	total	1	0	0	0	0	0	NP	1	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.829.002	dup	9	1	0	1	0	0	NP	NP	1	0	0	NP	2	1	0	1	0	0	NP	NP	2	NP	0	0	0	0	0	0
sim.829.002	loss	5	0	0	0	0	0	NP	1	0	0	2	NP	0	1	0	1	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.829.002	total	14	1	0	1	0	0	NP	1	1	0	2	NP	2	2	0	2	0	0	NP	NP	2	NP	0	0	0	0	0	0
sim.348.005	dup	0	0	0	NP	NP	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	0	0	NP	NP	NP	0
sim.348.005	loss	2	0	0	NP	NP	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	0	0	1	0	0	0	1	NP	NP	0
sim.348.005	total	2	0	0	NP	NP	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	0	0	1	0	0	0	1	NP	NP	0
sim.272.002	dup	0	0	0	0	0	0	NP	NP	0	NP	0	NP	0	NP	0	NP	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.272.002	loss	1	0	0	0	0	0	NP	NP	0	NP	0	NP	0	NP	0	1	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.272.002	total	1	0	0	0	0	0	NP	NP	0	NP	0	NP	0	NP	0	1	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.60.00057	dup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.60.00057	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.60.00057	total	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.950.005	dup	10	0	2	0	0	0	NP	NP	0	NP	3	NP	2	0	0	0	0	0	NP	NP	0	NP	1	NP	NP	0	2	NP
sim.950.005	loss	5	1	1	0	0	0	NP	NP	1	NP	0	NP	1	1	0	0	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.950.005	total	15	1	3	0	0	0	NP	NP	1	NP	3	NP	3	1	0	0	0	0	NP	NP	0	NP	1	NP	NP	0	2	NP
sim.394.341	dup	1366	NP	7	7	145	130	NP	NP	128	NP	49	NP	155	16	30	354	324	1	NP	NP	10	NP	NP	NP	NP	7	3	NP
sim.394.341	loss	93	1	0	2	14	15	NP	NP	8	NP	11	NP	10	3	4	5	11	3	NP	NP	0	NP	3	NP	NP	3	0	NP
sim.394.341	total	1459	1	7	9	159	145	NP	NP	136	NP	60	NP	165	19	34	359	335	4	NP	NP	10	NP	3	NP	NP	10	3	NP
sim.93.114	dup	16	14	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.93.114	loss	0	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.93.114	total	16	14	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.970.014	dup	6	NP	0	0	0	2	NP	NP	0	NP	1	NP	1	NP	0	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	0	1	NP
sim.970.014	loss	6	2	0	0	0	0	NP	NP	1	NP	1	NP	0	1	0	NP	NP	0	NP	NP	1	NP	NP	NP	NP	0	0	NP
sim.970.014	total	12	2	0	0	0	2	NP	NP	1	NP	2	NP	1	1	0	NP	NP	1	NP	NP	1	NP	NP	NP	NP	0	1	NP
sim.358.014	dup	43	NP	NP	NP	NP	NP	1	1	NP	7	NP	1	NP	NP	NP	NP	NP	NP	2	1	NP	1	NP	12	17	NP	NP	NP
sim.358.014	loss	7	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	2	NP	1	NP	1	2	NP	NP	NP
sim.358.014	total	50	NP	NP	NP	NP	NP	1	1	NP	7	NP	1	NP	NP	NP	NP	NP	NP	3	3	NP	2	NP	13	19	NP	NP	NP
sim.93.023	dup	58	NP	NP	NP	NP	NP	3	5	NP	4	NP	1	NP	NP	NP	NP	NP	NP	5	6	NP	13	NP	18	3	NP	NP	NP
sim.93.023	loss	11	NP	NP	NP	NP	NP	2	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	2	1	NP	1	NP	2	2	NP	NP	NP
sim.93.023	total	69	NP	NP	NP	NP	NP	5	6	NP	4	NP	1	NP	NP	NP	NP	NP	NP	7	7	NP	14	NP	20	5	NP	NP	NP
sim.336.007	dup	6	1	2	NP	0	0	NP	NP	NP	NP	0	NP	1	0	1	0	0	0	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.336.007	loss	2	0	0	NP	1	0	NP	NP	1	NP	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.336.007	total	8	1	2	NP	1	0	NP	NP	1	NP	0	NP	1	0	1	0	0	0	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.381.034	dup	18	NP	NP	NP	NP	NP	5	1	NP	0	NP	2	NP	NP	NP	NP	NP	NP	1	1	NP	6	NP	0	2	NP	NP	NP
sim.381.034	loss	7	NP	NP	NP	NP	NP	2	1	NP	1	NP	0	NP	NP	NP	NP	NP	NP	2	0	NP	0	NP	0	1	NP	NP	NP
sim.381.034	total	25	NP	NP	NP	NP	NP	7	2	NP	1	NP	2	NP	NP	NP	NP	NP	NP	3	1	NP	6	NP	0	3	NP	NP	NP
sim.909.002	dup	3	0	0	0	0	0	0	0	0	NP	0	NP	0	0	1	1	0	0	0	0	0	0	0	NP	NP	0	1	0
sim.909.002	loss	3	0	0	0	0	1	0	0	0	1	0	NP	1	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.909.002	total	6	0	0	0	0	1	0	0	0	1	0	NP	1	0	1	1	0	0	0	0	0	0	0	NP	NP	0	1	0
sim.398.005	dup	4	0	0	NP	0	0	NP	NP	NP	NP	NP	NP	3	NP	1	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP
sim.398.005	loss	3	0	0	NP	0	0	NP	NP	1	NP	1	NP	0	1	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP
sim.398.005	total	7	0	0	NP	0	0	NP	NP	1	NP	1	NP	3	1	1	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP
sim.761.114	dup	25	13	8	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	NP	NP	NP	NP	NP
sim.761.114	loss	4	3	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.761.114	total	29	16	9	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	NP	NP	NP	NP	NP
sim.613.114	dup	418	84	74	13	29	24	NP	NP	37	NP	33	NP	1	8	13	6	69	3	NP	NP	4	NP	14	NP	NP	1	5	NP
sim.613.114	loss	69	5	7	2	6	6	NP	NP	3	NP	6	NP	6	4	9	8	1	0	NP	NP	2	NP	2	NP	NP	2	0	NP
sim.613.114	total	487	89	81	15	35	30	NP	NP	40	NP	39	NP	7	12	22	14	70	3	NP	NP	6	NP	16	NP	NP	3	5	NP
sim.588.014	dup	4	3	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	0	NP
sim.588.014	loss	4	0	1	1	NP	NP	NP	NP	NP	NP	0	NP	1	1	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	0	NP
sim.588.014	total	8	3	1	1	NP	NP	NP	NP	NP	NP	0	NP	1	1	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	0	NP
sim.395.007	dup	2	NP	NP	NP	NP	NP	0	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	NP	NP	2	0	NP	NP	NP
sim.395.007	loss	1	NP	NP	NP	NP	NP	0	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	1	NP	0	0	NP	NP	NP
sim.395.007	total	3	NP	NP	NP	NP	NP	0	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	1	NP	2	0	NP	NP	NP
sim.252.009	dup	6	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	1	NP	NP	NP
sim.252.009	loss	2	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	1	NP	NP	NP
sim.252.009	total	8	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	2	NP	NP	NP
sim.727.341	dup	83	50	31	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP
sim.727.341	loss	2	1	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.727.341	total	85	51	32	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP
sim.264.014	dup	18	NP	0	NP	NP	NP	0	1	NP	3	NP	0	0	NP	NP	NP	NP	NP	0	4	NP	6	NP	1	3	NP	0	0
sim.264.014	loss	6	1	0	NP	NP	NP	0	0	NP	0	NP	0	0	1	NP	NP	NP	1	0	0	NP	1	NP	1	1	NP	0	0
sim.264.014	total	24	1	0	NP	NP	NP	0	1	NP	3	NP	0	0	1	NP	NP	NP	1	0	4	NP	7	NP	2	4	NP	0	0
sim.279.034	dup	3	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	1	NP	NP	NP
sim.279.034	loss	2	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	1	0	NP	NP	NP
sim.279.034	total	5	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	1	1	NP	NP	NP
sim.385.034	dup	10	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	0	5	NP	2	NP	NP	1	NP	NP	NP
sim.385.034	loss	6	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	2	1	NP	2	NP	1	0	NP	NP	NP
